"sep=,"
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\highlight.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\highlight.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_HIGHLIGHT_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\highlight_defs.h.xml,NVIM_HIGHLIGHT_DEFS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\iconv.h.xml,EILSEQ;HAVE_ICONV;NVIM_ICONV_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\if_cscope.c.xml,ECHILD;HAVE_SETPGID;HAVE_SETSID;HAVE_SIGACTION;INCLUDE_GENERATED_DECLARATIONS;SA_NODEFER;SIGALRM;UNIX
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\if_cscope.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_IF_CSCOPE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\if_cscope_defs.h.xml,NVIM_IF_CSCOPE_DEFS_H;UNIX
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\indent.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\indent.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_INDENT_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\indent_c.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\indent_c.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_INDENT_C_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\keymap.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\keymap.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_KEYMAP_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\lib\kbtree.h.xml,NVIM_LIB_KBTREE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\lib\khash.h.xml,NVIM_LIB_KHASH_H;UINT_MAX;ULLONG_MAX;ULONG_MAX;_MSC_VER;kcalloc;kfree;kmalloc;krealloc;kroundup32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\lib\klist.h.xml,_AC_KLIST_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\lib\kvec.h.xml,NVIM_LIB_KVEC_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\lib\queue.h.xml,NVIM_LIB_QUEUE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\lib\ringbuf.h.xml,NVIM_LIB_RINGBUF_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\log.c.xml,EXITFREE;HAVE_EXECINFO_BACKTRACE;INCLUDE_GENERATED_DECLARATIONS;WIN32
