"sep=,"
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\precompose_utf8.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\precompose_utf8.h.xml,PRECOMPOSE_UNICODE_C;PRECOMPOSE_UNICODE_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\qsort_s.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\regex\regcomp.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\regex\regex.c.xml,GAWK;HAVE_CONFIG_H;_LIBC;_MSC_VER;__cplusplus
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\regex\regex.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\regex\regex_internal.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\regex\regex_internal.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\regex\regexec.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\setenv.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\sha1-chunked.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\sha1-chunked.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\snprintf.c.xml,SNPRINTF_SIZE_CORR;WIN32;_MSC_VER;__GNUC__
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\stat.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\strcasestr.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\strdup.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\strlcpy.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\strtoimax.c.xml,NO_STRTOULL
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\strtoumax.c.xml,NO_STRTOULL
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\terminal.c.xml,FORCE_TEXT;GIT_WINDOWS_NATIVE;HAVE_DEV_TTY
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\terminal.h.xml,COMPAT_TERMINAL_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\unsetenv.c.xml,__MINGW32__
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\vcbuild\include\sys\param.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\vcbuild\include\sys\time.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\vcbuild\include\sys\utime.h.xml,_NO_OLDNAMES;_UTIME_H_
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\vcbuild\include\unistd.h.xml,_MODE_T_;_MSC_VER;_NO_OLDNAMES;_OFF_T_;_SSIZE_T_;_UNISTD_
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\vcbuild\include\utime.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\win32.h.xml,GIT_WINDOWS_NATIVE;WIN32_H
