Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
"__ARM_ARCH_6Z__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__ARM_ARCH_6ZK__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__ARM_ARCH_6T2__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"_WIN32_WCE",3.871574E-4,0.001524901,3.8204395E-4,5.113446E-6,0.0011428571,2,5235,6,1173377,2,true
TCC_TARGET_X86_64,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
MIN_MATCH,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"_LARGEFILE64_SOURCE",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"_LFS64_LARGEFILE",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
Z_PREFIX_SET,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
FORCE_STORED,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
FORCE_STATIC,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
STANDALONE_DEMANGLER,2.9414313E-4,7.624505E-4,1.9102197E-4,1.03121165E-4,5.7142857E-4,1,5235,121,1173377,1,true
COMPILE_ONLY,2.9158642E-4,7.624505E-4,1.9102197E-4,1.0056444E-4,5.7142857E-4,1,5235,118,1173377,1,true
RANGSTR_C,2.7965504E-4,7.624505E-4,1.9102197E-4,8.863307E-5,5.7142857E-4,1,5235,104,1173377,1,true
"__arch64",2.5920125E-4,7.624505E-4,1.9102197E-4,6.817928E-5,5.7142857E-4,1,5235,80,1173377,1,true
SYS16BIT,2.4726987E-4,7.624505E-4,1.9102197E-4,5.6247907E-5,5.7142857E-4,1,5235,66,1173377,1,true
"__TURBOC__",2.310773E-4,7.624505E-4,1.9102197E-4,4.005533E-5,5.7142857E-4,1,5235,47,1173377,1,true
LM32_UNUSED,2.2511161E-4,7.624505E-4,1.9102197E-4,3.408964E-5,5.7142857E-4,1,5235,40,1173377,1,true
WASM_NO_ASM,2.225549E-4,7.624505E-4,1.9102197E-4,3.1532916E-5,5.7142857E-4,1,5235,37,1173377,1,true
BITMAP_TEST,2.208504E-4,7.624505E-4,1.9102197E-4,2.9828436E-5,5.7142857E-4,1,5235,35,1173377,1,true
UNDER_CE,2.208504E-4,7.624505E-4,1.9102197E-4,2.9828436E-5,5.7142857E-4,1,5235,35,1173377,1,true
HAVE_MEMCPY,2.1829369E-4,7.624505E-4,1.9102197E-4,2.7271712E-5,5.7142857E-4,1,5235,32,1173377,1,true
GB_DIS_LEN_ONLY,2.1744144E-4,7.624505E-4,1.9102197E-4,2.6419471E-5,5.7142857E-4,1,5235,31,1173377,1,true
R2_LOADLIBS,2.1658921E-4,7.624505E-4,1.9102197E-4,2.5567231E-5,5.7142857E-4,1,5235,30,1173377,1,true
"__x86_64",2.1658921E-4,7.624505E-4,1.9102197E-4,2.5567231E-5,5.7142857E-4,1,5235,30,1173377,1,true
DEMO_SERVER_SENDS_CMD_TO_CLIENT,2.1403248E-4,7.624505E-4,1.9102197E-4,2.3010507E-5,5.7142857E-4,1,5235,27,1173377,1,true
R_BIN_NRO,2.12328E-4,7.624505E-4,1.9102197E-4,2.1306025E-5,5.7142857E-4,1,5235,25,1173377,1,true
ASN1_STD_FORMAT,2.12328E-4,7.624505E-4,1.9102197E-4,2.1306025E-5,5.7142857E-4,1,5235,25,1173377,1,true
DEBUG_HASHTABLE,2.1147575E-4,7.624505E-4,1.9102197E-4,2.0453785E-5,5.7142857E-4,1,5235,24,1173377,1,true
GRAPH_MERGE_FEATURE,2.1062352E-4,7.624505E-4,1.9102197E-4,1.9601543E-5,5.7142857E-4,1,5235,23,1173377,1,true
MY_ZCALLOC,2.1062352E-4,7.624505E-4,1.9102197E-4,1.9601543E-5,5.7142857E-4,1,5235,23,1173377,1,true
R_BIN_NSO,2.0977127E-4,7.624505E-4,1.9102197E-4,1.8749302E-5,5.7142857E-4,1,5235,22,1173377,1,true
R_BIN_Z64,2.0891904E-4,7.624505E-4,1.9102197E-4,1.789706E-5,5.7142857E-4,1,5235,21,1173377,1,true
S_IFCHR,2.0891904E-4,7.624505E-4,1.9102197E-4,1.789706E-5,5.7142857E-4,1,5235,21,1173377,1,true
TCC_TARGET_I386,2.0891904E-4,7.624505E-4,1.9102197E-4,1.789706E-5,5.7142857E-4,1,5235,21,1173377,1,true
HAS_LIBPROC,2.0806679E-4,7.624505E-4,1.9102197E-4,1.704482E-5,5.7142857E-4,1,5235,20,1173377,1,true
notdef,2.0806679E-4,7.624505E-4,1.9102197E-4,1.704482E-5,5.7142857E-4,1,5235,20,1173377,1,true
M_I86,2.0551006E-4,7.624505E-4,1.9102197E-4,1.4488097E-5,5.7142857E-4,1,5235,17,1173377,1,true
MAIN_ASM,2.0465783E-4,7.624505E-4,1.9102197E-4,1.3635856E-5,5.7142857E-4,1,5235,16,1173377,1,true
TRUNCATE_BLOCK,2.0465783E-4,7.624505E-4,1.9102197E-4,1.3635856E-5,5.7142857E-4,1,5235,16,1173377,1,true
ATTIC,2.0380558E-4,7.624505E-4,1.9102197E-4,1.2783616E-5,5.7142857E-4,1,5235,15,1173377,1,true
TRANSITION,2.0380558E-4,7.624505E-4,1.9102197E-4,1.2783616E-5,5.7142857E-4,1,5235,15,1173377,1,true
